,SizeRank,unemployment_rate,MORTGAGE30US,Avg Income,Prediction,Actual
23436,9979,5.3,3.98,95540.93567251464,446450.405166,431111.25
7178,3327,12.2,4.45,36674.89204194942,424590.36460776627,476106.2917
4213,915,9.5,4.45,43595.3293830603,107449.51918638441,102260.4167
18355,9644,5.7,3.98,64990.601503759404,283042.9113810666,279038.8889
6159,132,7.8,4.45,67613.2897994331,212131.05909652667,201828.5417
46634,2850,5.5,3.65,56621.489222730226,183333.36444823066,173662.5
17349,5383,7.4,3.98,68088.37429111531,246445.1113354403,227809.5833
36790,8853,4.7,3.85,70579.95495495496,330650.9869169864,368008.3333
27569,10454,6.7,4.17,40202.7027027027,167660.31811859994,165000.0
18492,2213,7.9,3.98,44652.974504249294,162964.73214437242,165137.5
13154,7804,4.7,3.66,53367.992766726944,200703.96274093588,201991.6667
27768,1550,4.9,4.17,53321.67832167832,177138.78679204118,168412.5
38749,3586,5.3,3.85,56563.29651656754,262364.27084627096,268656.125
51182,6489,3.7,3.65,58539.765319426326,288593.1406022026,296317.4583
14361,1211,6.5,3.66,36674.52830188679,98427.37893746284,85053.75
47682,5571,6.0,3.65,46621.62162162162,118173.03481635303,68383.33333
15335,1770,10.9,3.66,72029.83484283433,450833.9580846001,435050.0
32551,1125,4.0,4.17,80971.07438016529,369045.8837236985,364965.0
15676,4125,11.8,3.66,77062.66907123534,564376.9935874696,630418.75
30420,6289,7.1,4.17,51486.988847583634,127046.2612473179,94068.75
37149,5209,4.1,3.85,93453.32278481012,483486.4465103594,487622.875
57781,5360,3.9,3.65,66089.6501457726,461868.39788948966,523192.25
26984,8590,5.8,4.17,45248.538011695906,238421.3989825704,279359.9583
38716,1421,4.5,3.85,65038.6460554371,284371.70047397976,287792.0417
50470,5833,5.1,3.65,72367.21611721611,399493.35822388454,454045.8333
51389,9439,5.0,3.65,88338.19241982508,498928.07146700023,442674.375
36968,7828,6.1,3.85,55745.062836624784,200683.96228831768,204537.5
39900,3208,4.9,3.85,46224.89239598278,155281.9953539741,159862.4583
37908,1861,7.2,3.85,48116.438356164384,173983.92983385455,159283.25
56605,5356,5.9,3.65,67739.4438722966,285408.39261250215,263168.3333
39044,3945,5.5,3.85,37268.08905380334,127732.31407156793,119291.6667
43605,9039,3.8,3.85,43938.127090301,116651.33847997604,106812.5
5286,2361,9.3,4.45,65838.9493031092,209244.89584015176,175333.4167
23437,5228,6.2,3.98,46725.57172557173,143965.931032481,141039.1667
43807,3678,4.8,3.85,52921.53589315526,219962.71974503482,234487.5
32450,8858,8.1,4.17,44810.46931407941,130186.66290563898,113945.8333
1992,5921,8.3,4.45,36818.421449013396,134225.21903233463,101458.25
10997,6951,9.3,3.66,57721.84300341298,190853.89837939732,170222.9167
7513,5246,8.3,4.45,91017.731231854,613518.5187512033,622685.4167
17424,7749,7.0,3.98,42113.935969868166,104881.7527825172,80931.20833
31322,2862,3.8,4.17,59186.00562587904,226590.3349129932,217691.6667
37753,1484,4.4,3.85,50110.75014766686,181946.09060031915,177379.1667
139,7215,9.1,4.45,57815.508489410124,305638.31228456646,339254.1667
37185,8234,5.0,3.85,84364.33447098976,357997.00419179624,359375.0
6102,4756,8.2,4.45,38276.20584884162,155422.2031466589,146351.25
29387,7259,6.1,4.17,55312.5,154319.1367758278,140695.8333
6509,5381,6.0,4.45,44718.54821912102,133886.87688483167,113043.75
23013,4202,6.6,3.98,89078.15631262523,370985.69442100025,294395.0
54919,5627,5.8,3.65,41599.462365591404,100095.58946061926,79058.33333
50357,3763,4.3,3.65,82303.74665477253,634442.9351095356,715320.8333
18201,3565,5.9,3.98,69934.83412322275,277022.4455885695,275450.0
50246,3084,5.3,3.65,76075.54200542005,356367.5856393924,252108.3333
49297,7705,5.5,3.65,55296.610169491534,231378.16195436553,241198.6667
55383,4611,5.3,3.65,87739.76982097188,662007.4438847998,676416.25
30423,729,4.1,4.17,88042.72517321016,379109.7181371999,345852.5
49898,7815,7.7,3.65,40547.40406320542,124369.53639920654,124816.6667
19139,8190,7.9,3.98,38500.0,105312.21372605882,106745.8333
517,5741,7.7,4.45,59122.10637076718,310112.21290954767,361454.125
26193,10294,5.5,4.17,80890.05235602094,796815.4768367968,861020.8333
8348,7993,7.4,3.66,46879.615952732645,159544.58735729704,156887.5
39410,771,6.3,3.85,47013.855709507894,169679.45663027605,171709.625
50464,884,5.1,3.65,27733.598409542745,207130.75583388112,248474.5417
10248,2187,10.5,3.66,45491.94089993285,155540.10844526286,163649.0833
48973,8374,4.9,3.65,51285.04672897196,157517.65072086564,142670.4167
14111,5439,4.8,3.66,37227.07423580786,73518.12318513726,63114.58333
49284,9596,5.0,3.65,56392.69406392692,221316.4251874856,222925.0
40477,3331,4.1,3.85,94003.5994764398,397836.75529697764,369648.3333
44623,2035,6.5,3.85,55002.925687536575,310174.66907193256,340029.1667
25446,8909,3.5,4.17,52910.05291005291,187316.2859032059,180317.0833
30374,1637,6.2,4.17,53221.72200337648,169283.24572232476,129887.5
55161,5127,4.5,3.65,59552.15419501134,219578.03321977923,212245.8333
39860,3710,5.7,3.85,45323.88663967612,150946.80354979457,153150.0
19543,967,6.8,3.98,44137.51987281399,180085.23275172606,193325.0
7764,8334,13.6,4.45,43781.6517335411,160923.4609262125,163862.4167
37575,9665,3.8,3.85,55857.93357933581,195699.39746396797,185800.0
4458,1686,12.9,4.45,36146.7788355103,66652.57941924011,33519.0
32844,3978,5.1,4.17,51536.06411398041,126036.93516549355,124016.625
38956,4080,5.1,3.85,77816.091954023,339363.39804213506,252515.4167
8465,8819,7.1,3.66,73185.48387096773,282466.351925692,268841.6667
57009,1882,5.8,3.65,42457.02885205648,202178.77995780724,221341.4167
34934,2195,9.4,4.17,44100.71942446043,228079.7083698805,255220.75
7864,7178,7.2,3.66,45847.386172006736,140708.71184615363,132247.9167
34183,288,8.3,4.17,53824.57176609569,383208.46381300275,402899.9167
22841,6119,7.3,3.98,37029.78056426333,106467.67638494255,97558.33333
42749,7963,4.2,3.85,90536.7231638418,365691.4325431994,324790.0
15358,252,10.9,3.66,44156.397482957516,327222.4134763378,264745.8333
20386,1028,7.1,3.98,31891.69139465875,103130.84179291509,102762.4583
1919,1186,6.1,4.45,49328.69560873258,191120.23586509976,192827.0833
53466,6003,3.4,3.65,58494.20849420848,279977.78561162803,285925.0
31610,7825,6.5,4.17,60270.04909983633,211698.63659218937,199100.0
16954,283,7.5,3.98,79596.32294164668,392583.2766130263,331045.2083
54781,5176,2.9,3.65,47554.945054945056,165533.12436188722,150311.6667
26361,10219,7.5,4.17,68778.80184331798,248632.6450957783,237108.3333
1679,1518,10.6,4.45,57626.12121512464,214345.08750656416,209424.1667
7103,1112,12.2,4.45,25334.626117391093,195307.8417280789,181058.3333
49617,6534,5.2,3.65,45725.38860103627,190650.74125539575,192082.5
2470,9775,15.8,4.45,34724.170172978025,181375.94051195926,193042.7083
42595,6057,5.9,3.85,83438.57634902411,353374.4099968784,321633.75
25370,589,7.4,4.17,50868.19658813973,210272.27939067938,221608.3333
54956,5654,6.3,3.65,39648.17320703653,86922.41902887324,73000.0
9892,5846,5.2,3.66,49155.19399249062,162898.72669341555,160766.6667
36915,1321,5.3,3.85,26052.39587998209,73379.4214194196,70615.16667
20891,915,7.5,3.98,45140.498261877176,118300.49068108281,112515.6667
32679,7414,4.5,4.17,75850.34013605442,340818.5059829554,357135.7
46529,4225,4.5,3.65,82760.88588588589,300408.9233397745,240033.3333
8648,9150,8.6,3.66,75177.30496453901,306187.38772169774,304408.3333
11201,2188,8.0,3.66,45726.04790419162,128142.42595482925,116256.25
17192,10219,8.1,3.98,66725.35211267606,247106.49398544925,242300.0
35654,9424,5.9,3.85,69166.66666666669,258099.04723792532,224931.0625
47976,10217,6.2,3.65,53214.28571428573,149729.7979255998,127624.0833
6763,3738,6.6,4.45,38156.04704230297,140589.436982506,133620.0
50331,1098,4.3,3.65,62655.17241379309,278332.59505117976,260820.8333
9605,7234,7.6,3.66,59070.79646017699,247085.9499408392,250766.6667
47112,5199,4.4,3.65,62248.248686514875,280019.3017584043,271608.3333
38197,6195,5.8,3.85,43643.76770538244,147267.49974886174,147217.2917
51822,1589,4.1,3.65,89822.78481012658,427918.0202323803,425752.0417
31561,6069,7.5,4.17,109869.10994764398,1183909.3845236003,1182375.0
37655,5653,4.3,3.85,74720.14925373135,315377.8583349733,313362.5
26253,6009,4.8,4.17,68332.67871170463,344741.9804067386,382082.25
45655,6834,4.4,3.85,62919.46308724832,858237.0996733234,1165400.0
30895,4835,7.8,4.17,44027.77777777778,129062.34639295629,110682.2083
48662,784,3.9,3.65,76261.57407407407,348004.35973397346,344415.0
34597,7573,7.5,4.17,63914.02714932126,281257.2828507132,297328.3333
48745,4187,6.2,3.65,42759.14634146341,145061.69800974487,150020.8333
55933,4678,3.5,3.65,52801.26849894292,247367.5015022247,284845.8333
24893,995,5.7,3.98,60212.2776821572,293625.40455079597,305641.6667
7022,4503,13.2,4.45,44453.796402941436,151745.49748854054,152104.1667
20905,5120,8.3,3.98,60971.22302158274,220808.5696839745,180593.9583
4000,3840,7.9,4.45,48784.88755402534,136873.67546635313,121707.75
4818,9206,11.0,4.45,42618.07528409091,185595.06815109882,198750.0
26848,4890,5.2,4.17,71616.30794701987,331347.0028170009,355080.625
35288,5228,5.0,3.85,96547.16073147256,652824.975798661,655558.2917
12245,4283,6.5,3.66,70560.7476635514,194966.7612241947,172712.5
2174,6800,9.5,4.45,51800.24566252111,175626.91386505973,175891.5833
9432,1976,5.3,3.66,57433.04584657285,263269.18314206175,272695.0833
34875,2707,5.9,4.17,41788.20545339252,210457.21164586232,230233.3333
11279,1650,8.4,3.66,87716.37816245008,467923.6649999332,480250.0
27410,7711,4.8,4.17,60987.44292237442,282808.4097241139,307329.1667
29495,1913,6.6,4.17,55478.868438991136,188681.59771507198,154301.9167
23800,2285,4.4,3.98,40278.42497670084,173275.88374544776,171691.625
16541,6982,7.3,3.98,89112.90322580644,453206.7948541616,463595.8333
43689,2903,6.0,3.85,48800.0,171263.8978021948,163988.3333
5797,2237,8.4,4.45,47358.70319001387,165843.9568285461,164429.1667
50642,4047,4.4,3.65,101550.21834061136,587853.2244847757,582250.0
49513,8773,4.7,3.65,53192.20430107528,262752.66295183304,279373.0833
16355,8978,5.4,3.98,61856.82326621924,217870.35951381392,205654.1667
30940,1803,4.2,4.17,76708.69276708692,283980.8908554153,239691.6667
25839,8788,8.3,4.17,67020.29520295202,351998.3634486909,372787.5
22720,2906,7.9,3.98,40440.074906367045,162196.2222612094,169187.5
10259,9780,9.3,3.66,48329.95951417004,176974.83137770303,160485.8333
21897,1378,8.6,3.98,100385.5140186916,576477.9689699964,575924.5833
41870,7845,2.6,3.85,55770.905923344944,166187.03299499844,164537.5
51217,6900,4.1,3.65,58321.91780821918,226735.88695518166,225466.7083
29399,305,6.3,4.17,86130.95238095237,372294.3953915026,358962.5
52245,1452,3.8,3.65,58081.95072900955,173297.01497502785,158478.3333
46748,5750,4.7,3.65,83450.15576323988,418540.50855034386,450436.625
39369,6072,5.1,3.85,45414.4908616188,225550.16965035754,244336.6667
22376,4197,7.8,3.98,43276.79449360865,118251.2329949895,108783.3333
37077,6793,4.2,3.85,78175.34076827757,329381.5516556584,325324.9167
53813,1750,4.7,3.65,78271.99778638627,375294.8579840715,345145.8333
22234,8546,9.6,3.98,97792.4944812362,420281.3202736026,328541.6667
40452,3223,4.4,3.85,47185.114503816796,122586.94576991936,121814.75
14360,4133,6.5,3.66,81882.16892596455,391222.8291934685,385820.8333
17450,1263,6.5,3.98,75180.41237113402,298860.34110201715,289809.1667
49478,2030,4.8,3.65,63589.743589743586,226411.3092884647,208945.4167
34716,2802,6.3,4.17,73315.4803040774,369392.22411088925,434525.0
15869,637,11.1,3.66,54039.783889980354,230108.5176684084,217606.25
47628,5044,4.9,3.65,28748.707342295762,68197.32076356003,59300.0
8418,8788,11.1,3.66,65256.65399239544,323981.081146802,356924.9167
5980,3074,6.1,4.45,50908.44420518342,155678.7462965585,134705.0
30505,4057,6.2,4.17,65881.88347964884,233422.37448648372,212112.5
20452,4590,7.7,3.98,39183.417085427136,112160.86110501572,118566.6667
47028,4005,4.4,3.65,71531.74037089871,301186.2817326385,238918.75
51095,1913,8.4,3.65,56367.44966442952,185262.60985500092,154179.1667
38694,2425,6.0,3.85,57646.366083445486,267470.4284696001,299604.875
5318,6162,10.4,4.45,55883.31160365059,177239.3548576715,161925.0
40521,2415,5.3,3.85,44039.786967418564,109491.01032990316,81908.25
7783,335,11.7,4.45,49599.62342388085,175917.08425988237,175858.3333
49404,4687,4.9,3.65,59246.20390455533,322781.86157672375,331068.75
9107,3839,7.0,3.66,50509.18530351439,120511.23228950816,106291.6667
23985,5096,8.1,3.98,70394.73684210527,306257.2956229647,311376.25
4044,8195,7.6,4.45,62543.42431761785,229496.37646573505,233262.5
21487,6077,5.5,3.98,67285.7917570499,261607.74857902536,229920.8333
14986,10263,6.1,3.66,44805.194805194806,166723.7286307204,181041.6667
51235,986,3.6,3.65,69685.5192588981,287640.46725320024,283474.5
42469,838,5.2,3.85,59965.244487056574,178983.79505067403,119512.4167
21235,7659,11.4,3.98,66269.23076923077,207717.5876019487,198991.6667
11224,2169,9.6,3.66,53122.69712601326,158422.09393910028,138566.6667
34318,1114,8.0,4.17,38198.790154359616,208182.73802880003,218465.0
52064,3655,5.8,3.65,47219.91701244813,143592.72399298556,130635.4167
9897,1184,7.2,3.66,67127.65957446808,225488.85787704235,222612.5
20359,3452,7.8,3.98,41400.883218842006,145496.16597255965,139291.9167
42793,3966,4.2,3.85,45677.77777777778,112777.05421249632,82945.625
44235,8563,3.4,3.85,57558.99705014749,339747.37238289096,420000.0
40524,5215,5.3,3.85,55509.08221797324,159922.17020317275,139408.3333
2589,3578,11.2,4.45,43525.657229524775,136472.5465048977,123779.1667
11891,1416,7.9,3.66,61884.61538461537,191549.0032313653,172716.6667
48879,9492,5.9,3.65,49943.94618834081,146097.765770747,136554.1667
29244,2305,5.7,4.17,59332.253419726425,242636.6923916966,242427.0833
33955,10561,8.0,4.17,68965.51724137929,321663.2680494951,325312.5
3052,5013,9.4,4.45,24536.160816701078,148343.39464515998,166808.3333
35927,10072,5.2,3.85,95738.63636363637,748489.9187414,783625.0
3206,1562,11.3,4.45,41812.204430432255,141841.72596013636,146674.0417
9720,8424,6.4,3.66,46957.040572792364,173895.53048525314,181091.6667
32387,2258,5.7,4.17,73037.06030150753,271724.35508060514,218154.1667
27627,7132,9.6,4.17,53944.0734557596,161711.05167762822,142612.5
49945,9144,5.3,3.65,49116.16161616162,187901.00661199246,182804.1667
38691,1312,5.1,3.85,75230.01269035532,306052.18302954687,310374.6667
56420,6657,5.0,3.65,82750.82236842105,325920.1650967258,319957.4583
42881,3819,3.9,3.85,41986.73184357542,146830.42769298493,147050.0
9269,5163,8.8,3.66,37795.47790339157,105277.48386226407,85270.83333
43212,9668,4.4,3.85,59019.607843137244,215407.13826418907,194284.1667
4637,1803,5.7,4.45,70609.50026223122,221617.05738166187,191302.0833
26323,9327,5.4,4.17,69075.34246575343,276151.08068736026,247391.0833
14127,3238,4.8,3.66,62408.08823529412,188673.63549384492,175594.5833
49216,5467,6.7,3.65,49219.765929778936,182540.89501760618,203062.0833
15915,2125,6.3,3.66,63927.72159428911,287375.6366226117,328013.0833
40115,7236,7.7,3.85,37703.9627039627,126789.19394228418,133694.1667
5929,5439,5.3,4.45,36123.653574148615,78951.45265464442,68510.41667
17481,8853,6.5,3.98,66752.8735632184,323763.4580693379,332533.3333
2703,703,10.5,4.45,78997.04571628862,356251.82449218584,333979.1667
10908,16,10.5,3.66,69753.8860103627,226112.7692481999,213425.0
4478,6483,9.5,4.45,84532.30337078651,311952.562465798,260269.5833
55677,6715,4.2,3.65,55392.1568627451,274330.9530545404,293441.6667
47809,7706,6.0,3.65,55118.31275720165,193623.19364022676,180845.8333
14645,3546,5.5,3.66,54324.440619621346,174015.0215345438,144470.0833
23454,903,5.3,3.98,71334.74576271187,276892.81916798954,247518.9583
6367,1193,6.7,4.45,48451.40672600203,196558.34735739668,213329.1667
15311,1246,7.9,3.66,65881.32635253054,394435.28545927175,434407.9167
14483,6433,6.8,3.66,48240.37184594953,142861.06800051674,130333.3333
43887,5857,6.5,3.85,64309.015421115066,224379.75357175534,210147.2083
49695,526,4.7,3.65,56824.512534818925,209469.72177607793,207830.625
10896,3726,9.5,3.66,38431.520644511584,112281.51430139143,97954.16667
17970,2380,5.7,3.98,57987.4928936896,236381.70783896302,232997.0
2961,7519,9.8,4.45,37415.760869565216,131004.512351812,125733.3333
55585,3202,3.6,3.65,85939.79441997063,416459.56458460016,414723.75
10328,7429,11.6,3.66,38938.67924528302,132542.75528619613,132358.3333
14320,4046,6.5,3.66,59833.57193987115,168856.66334787576,154142.0833
25408,3127,8.1,4.17,54222.85906945381,194452.1477789319,195234.0417
57633,1470,4.1,3.65,81621.68915542228,468659.07913290284,479179.1667
36014,7392,7.3,3.85,61633.66336633662,174051.5324840537,133920.8333
27938,7111,6.1,4.17,43397.085610200375,203140.69059282614,232875.0
4945,3984,6.1,4.45,58171.452702702685,182408.7505071992,168858.3333
29526,740,8.8,4.17,64667.08542713567,246670.60357038627,238031.0833
33184,2201,5.1,4.17,59878.00436999273,225582.6503419497,223634.3333
42993,7871,7.1,3.85,50874.48559670783,187430.1437959968,206350.0
30481,4254,6.5,4.17,56152.34375,169779.10680885843,137183.3333
9953,4521,6.0,3.66,70502.45098039215,271906.046915613,271854.1667
14465,2144,5.9,3.66,79047.90182106096,231856.75793747747,198462.5
40249,2151,4.5,3.85,79742.1875,317980.65485884715,286875.0
36155,6564,5.2,3.85,68743.42797055731,281575.7110719134,288524.875
22216,6637,10.1,3.98,66400.2557544757,173512.685570238,121908.3333
52357,4042,4.3,3.65,48709.187547456335,160815.21421312925,123654.1667
39464,7313,5.2,3.85,67986.54244306419,237800.3002258569,221311.2083
22983,3516,5.8,3.98,78401.22982321291,352197.2354758401,327918.4167
53678,4044,4.7,3.65,58279.22077922077,271754.91663705674,284962.5
32292,3453,3.2,4.17,53558.65522174535,155155.61549900981,150920.8333
36082,6462,8.8,3.85,65429.91755005889,220143.27955046977,189929.1667
24878,2399,6.8,3.98,34020.53455019557,161020.25833200768,166012.5
15578,2599,9.1,3.66,78117.2263681592,454217.37847519794,467245.7083
47254,2611,4.5,3.65,71070.5289672544,629596.5789521966,777261.6429
8041,9270,5.8,3.66,57627.1186440678,235600.2993636618,243841.6667
7793,1409,10.7,4.45,35064.175776363736,141413.52397950657,140824.7917
51087,9216,6.5,3.65,42909.663865546216,181843.7998741639,199841.5833
41347,7420,7.5,3.85,54831.28834355829,228160.06779536276,247337.5
17234,10550,8.8,3.98,48936.17021276597,241234.71736379887,234270.8333
24432,7564,9.8,3.98,45893.895348837206,181907.88583149374,200429.1667
49799,7580,5.1,3.65,41683.36673346694,139472.05413115054,135075.0
43108,8066,6.6,3.85,40577.50759878419,153036.43005644446,155245.8333
44062,3548,5.2,3.85,29917.783191230214,126226.02428483732,124352.0833
11621,1793,6.9,3.66,66379.01572112099,224294.5145220284,234795.8333
7566,130,8.3,4.45,87524.39537731517,412102.10768087977,384859.1667
25481,9297,4.6,4.17,87627.22646310432,417000.3615175999,396355.0
16193,1045,7.0,3.98,55138.179284718986,255646.6221304803,272975.0
30738,7867,6.5,4.17,63629.03225806452,253656.1297037604,284257.375
12632,1111,7.9,3.66,61398.12138728325,204556.05022211885,165979.1667
41326,10149,4.7,3.85,42867.64705882353,166438.0021915999,137550.0
15059,2481,7.3,3.66,49370.2168367347,139368.37586410137,127339.75
23440,5228,5.3,3.98,46725.57172557173,144125.64377396542,141039.1667
6566,3721,8.3,4.45,86092.31911558453,327336.2795040003,288504.625
38697,2201,6.0,3.85,33616.341627437796,102935.89243230825,85795.83333
37035,9990,4.2,3.85,118395.39007092199,1140717.4068034,1205683.333
24764,1472,8.5,3.98,99272.45011086477,536903.1268947974,531793.0833
18725,1989,9.3,3.98,46111.805121798876,154569.24565669507,158266.6667
6846,2474,24.2,4.45,50097.305389221554,185009.00126483134,179579.1667
12491,2163,6.8,3.66,66802.64778325122,194052.9708184431,174307.5
25105,1896,10.0,3.98,48717.059639389736,205215.3925848644,183235.8333
49498,5124,4.1,3.65,50125.0,161137.4205847423,149933.3333
47220,10076,3.9,3.65,93073.77049180328,1334476.8612695942,1392083.333
51567,8055,6.6,3.65,44110.27568922307,150310.75101300146,143737.4583
52837,5372,3.5,3.65,52659.27189988623,135556.3445869931,103837.5
56831,2406,5.3,3.65,63044.892648015615,657452.4568203855,804951.6667
39501,1309,5.1,3.85,49528.44311377245,224310.1504518507,243613.75
31699,1630,7.5,4.17,62756.849315068495,208087.8690961873,174642.125
17021,8271,6.8,3.98,72145.48802946592,317049.29512526933,323900.0
11372,4042,10.9,3.66,36491.557223264535,80511.88712956027,66683.33333
22900,8816,5.8,3.98,43480.21582733813,153790.60942627644,161187.5
47895,8760,4.6,3.65,69337.60683760683,260515.36543086718,249548.75
33695,353,7.0,4.17,66935.86698337294,273008.56353960815,273369.375
49347,7008,5.0,3.65,50524.475524475514,218110.98008327483,250400.0
57725,4956,6.9,3.65,48752.90023201856,261937.72939104107,244775.0
47321,1034,4.4,3.65,53431.672271476615,277001.20455430535,304814.0833
19776,3194,7.3,3.98,77616.62679425838,293419.76535174955,256162.8333
42270,8051,5.2,3.85,87711.86440677966,332647.2989751979,279056.4583
23206,3747,6.1,3.98,46325.67469000728,146450.4309171644,147769.7083
31170,10282,8.4,4.17,42366.412213740456,321700.28974539984,339000.0
1347,4159,9.7,4.45,52454.8285238137,196082.25630874975,188682.75
32352,5064,5.7,4.17,81401.20967741935,286264.658233358,253825.0
37222,808,5.2,3.85,65303.16344463973,273332.7335623166,266195.4167
30730,5203,6.5,4.17,83830.57491289199,373339.9420408641,368156.25
7139,2091,12.2,4.45,46933.401526042246,378824.1723937978,435883.3333
12251,8307,6.5,3.66,57485.02994011976,182621.7930268429,173023.75
26403,3062,5.4,4.17,81063.61829025847,261491.94029860751,226040.8333
25048,2361,7.2,3.98,52461.977186311786,176469.36280229728,177658.3333
47468,5956,4.2,3.65,61117.511520737324,267457.4342514145,292420.8333
47978,3559,6.2,3.65,56420.41267501843,215349.3219786861,210199.9583
43257,7309,4.1,3.85,27203.065134099616,52870.49333513967,43016.66667
30092,3223,5.3,4.17,46099.69558599695,135460.370685275,129049.0417
1316,5454,6.9,4.45,54007.08844688954,189236.79779303746,198253.0
2849,3926,10.4,4.45,72460.18579960185,339392.4017479258,372706.25
36680,5215,6.3,3.85,57617.1875,147205.98213631453,135025.0
37220,4142,5.2,3.85,54724.82935153584,247587.3780355297,267450.0
24992,7327,5.1,3.98,101409.93265993266,455492.1492753525,401052.2917
57599,565,4.1,3.65,71976.38603696099,386929.43138817383,348518.75
27715,319,6.3,4.17,58990.30354131535,192837.4894617724,173095.4167
32182,5419,4.7,4.17,59761.663286004055,198618.99103376688,172654.1667
52633,9458,4.7,3.65,39154.41176470588,103713.50787723402,96845.79167
22927,3074,6.0,3.98,53711.085801063025,144056.01726090396,133720.5
6724,9362,12.3,4.45,43742.603550295855,215107.55511523632,237475.0
7263,166,12.9,4.45,52803.300013693006,232961.2144825439,262313.2917
36627,9373,5.3,3.85,72538.86010362694,256355.57923569018,224328.5417
6943,279,7.2,4.45,32475.719736385712,131079.47935456035,125469.0833
29463,8020,6.9,4.17,76756.91244239631,314077.97061955486,265199.6667
39097,9449,5.1,3.85,51957.8313253012,190103.18392338062,187295.75
10191,2515,7.9,3.66,58219.645293315145,191481.47147284908,183136.0833
39147,3863,5.8,3.85,36635.85209003215,159207.27721807428,166441.6667
30988,5280,3.1,4.17,66898.39572192513,254739.24247693585,225916.6667
48958,9213,5.7,3.65,39257.18849840255,151681.2912755544,161895.8333
2386,5017,11.8,4.45,37869.7117184575,123921.16255476917,119441.5833
51538,5091,5.5,3.65,44544.287548138636,173315.29833041088,180020.6667
529,3621,10.8,4.45,30101.802921977003,147607.35906883999,162554.1667
15972,2361,10.9,3.66,52534.96503496503,171515.13881274618,177802.0833
51239,2396,4.4,3.65,54704.034391534384,202335.2039208536,193737.5
13021,1023,5.7,3.66,59971.97571228397,193847.80944133387,184241.5833
9127,6369,7.4,3.66,46219.758064516136,152342.20508618752,141291.6667
39670,7965,5.2,3.85,43036.91275167785,137881.6062887642,141175.625
35147,7557,10.0,4.17,53001.96850393701,204365.75357712584,206012.4583
55084,1080,4.0,3.65,33238.51882498966,126011.20659364022,127197.7083
20324,4498,9.9,3.98,39640.80459770115,110663.18776407889,106793.0417
18859,1089,5.9,3.98,58050.28962611901,256916.8544621253,267091.6667
11141,501,8.5,3.66,64654.66351829987,283907.4960733074,288959.0
2379,1989,10.6,4.45,44656.37418785088,157134.4319607617,156366.6667
34345,187,8.2,4.17,48182.389059447385,290407.4838323999,316125.0
15115,5722,7.4,3.66,64079.67032967032,201161.30066672183,177575.0
44376,2690,3.4,3.85,69479.40503432494,349364.1253974224,370796.3333
34016,745,8.3,4.17,26560.468140442128,432115.26105495973,501912.5
46450,8369,4.3,3.65,44711.53846153847,116327.61982991407,119016.6667
53056,10215,5.0,3.65,47263.31360946745,138283.59340471763,134329.1667
20730,5798,6.2,3.98,48469.38775510204,130202.5781714751,123775.0
41108,7188,3.7,3.85,62864.96350364962,247805.8002787556,234287.5
15940,2153,6.3,3.66,51217.57925072046,182744.8142860911,182607.4583
27813,1205,4.9,4.17,62457.912457912455,281010.4106988517,313279.1667
11393,6447,7.4,3.66,68441.46685472496,190971.59467317097,159158.3333
3730,2309,8.2,4.45,56090.02950662184,184960.96687559795,170158.3333
2905,1854,11.2,4.45,45410.017098888566,184146.51192755386,199337.5
34477,1512,10.4,4.17,76508.62068965517,348181.5497499428,295907.25
33421,10247,4.3,4.17,104535.3982300885,506426.0634573973,395183.3333
1563,4861,4.8,4.45,81187.07155098543,381210.9373577006,365058.3333
35495,8931,2.7,3.85,47578.53403141361,166679.34180079788,172425.0
21835,2167,3.9,3.98,63147.17859220478,268295.8926098642,277041.6667
22434,1855,6.0,3.98,46250.0,127876.75234540967,110159.5833
17778,10007,5.1,3.98,71093.75,383383.97468541167,391804.1667
42829,504,3.8,3.85,48310.118803768935,134270.073688825,131750.0
24029,7978,8.5,3.98,43950.61728395062,128565.26735329992,129400.0
45165,954,6.7,3.85,42393.36492890996,265536.43414301163,312841.6667
17111,3230,6.6,3.98,35003.15059861373,217531.19657980566,239148.75
10800,7489,8.0,3.66,66840.90909090909,215846.8663743543,167265.3333
17786,9821,4.9,3.98,74801.58730158731,448582.28256617015,484663.6364
7705,4906,9.5,4.45,80918.22794691648,380536.07703115576,402052.0833
40713,2560,4.5,3.85,61218.3446571958,214752.88628958393,207221.25
23144,5699,6.0,3.98,51441.769316909296,166459.36586877485,142104.1667
22659,5104,8.3,3.98,47656.25,149306.43120048617,154945.8333
29650,919,6.7,4.17,45174.77203647416,136999.57055755224,127429.1667
50062,1287,6.8,3.65,44974.74747474748,176005.4174378963,174891.6667
44231,10358,3.6,3.85,50245.098039215685,255820.20781939823,272181.7727
11349,216,8.8,3.66,55070.70707070707,192952.8249375203,180280.0
32855,3134,5.0,4.17,46300.841514726504,152960.76741057727,141732.5
49698,225,5.8,3.65,55093.8226502823,243885.57174997707,223069.7917
56781,2372,5.3,3.65,49246.63885025498,378084.4993861042,484149.9583
30932,2250,7.0,4.17,52940.199335548175,202003.14420281677,191670.8333
30465,3686,6.5,4.17,49838.42538190365,203488.8650294884,228685.4167
40085,6485,8.6,3.85,47284.48275862068,145893.70658450067,131583.3333
22569,7139,5.5,3.98,74011.07594936709,242006.21828560907,204855.0
46756,3500,6.2,3.65,79481.1320754717,365519.3878233707,368000.0
